0,0.0,0.0
1,3.467,0.0
2,5.309,0.0
3,6.783,0.0
4,8.034,0.02
5,9.156,0.113
6,10.299,0.21
7,11.653,0.284
8,13.353,0.336
9,15.416,0.373
10,17.775,0.398
11,20.332,0.416
12,22.994,0.429
13,25.686,0.438
14,28.349,0.444
15,30.944,0.449
16,33.445,0.452
17,35.836,0.454
18,38.111,0.456
19,40.266,0.457
20,42.303,0.458
21,44.227,0.458
22,46.042,0.459
23,47.754,0.459
24,49.37,0.459
25,50.896,0.459
26,52.338,0.459
27,53.703,0.459
28,54.996,0.46
29,56.221,0.46
30,57.385,0.46
31,58.491,0.46
32,59.543,0.46
33,60.545,0.46
34,61.501,0.46
35,62.414,0.46
36,63.285,0.46
37,64.119,0.46
38,64.918,0.46
39,65.683,0.46
40,66.417,0.46
41,67.121,0.46
42,67.798,0.46
43,68.448,0.46
44,69.075,0.46
45,69.677,0.46
46,70.258,0.46
47,70.819,0.46
48,71.359,0.46
49,71.881,0.46
50,72.385,0.46
51,72.872,0.46
52,73.344,0.46
53,73.8,0.46
54,74.241,0.46
55,74.669,0.46
56,75.084,0.46
57,75.486,0.46
58,75.876,0.46
59,76.254,0.46
60,76.622,0.46
61,76.979,0.46
62,77.326,0.46
63,77.663,0.46
64,77.991,0.46
65,78.31,0.46
66,78.621,0.46
67,78.923,0.46
68,79.218,0.46
69,79.505,0.46
70,79.785,0.46
71,80.058,0.46
72,80.324,0.46
73,80.583,0.46
74,80.836,0.46
75,81.084,0.46
76,81.325,0.46
77,81.561,0.46
78,81.791,0.46
79,82.016,0.46
80,82.236,0.46
81,82.451,0.46
82,82.662,0.46
83,82.868,0.46
84,83.069,0.46
85,83.266,0.46
86,83.459,0.46
87,83.648,0.461
88,83.833,0.461
89,84.014,0.461
90,84.192,0.461
91,84.366,0.461
92,84.536,0.461
93,84.704,0.461
94,84.868,0.461
95,85.028,0.461
96,85.186,0.461
97,85.341,0.461
98,85.493,0.461
99,85.642,0.461
100,85.788,0.461
101,85.931,0.461
102,86.072,0.461
103,86.211,0.461
104,86.347,0.461
105,86.48,0.461
106,86.612,0.461
107,86.741,0.461
108,86.867,0.461
109,86.992,0.461
110,87.115,0.461
111,87.235,0.461
112,87.354,0.461
113,87.47,0.461
114,87.585,0.461
115,87.697,0.461
116,87.808,0.461
117,87.918,0.461
118,88.025,0.461
119,88.131,0.461
120,88.235,0.461
121,88.337,0.461
122,88.438,0.461
123,88.538,0.461
124,88.636,0.461
125,88.732,0.461
126,88.827,0.461
127,88.921,0.461
128,89.013,0.461
129,89.104,0.461
130,89.193,0.461
131,89.281,0.461
132,89.368,0.461
133,89.454,0.461
134,89.539,0.461
135,89.622,0.461
136,89.704,0.461
137,89.785,0.461
138,89.865,0.461
139,89.944,0.461
140,90.022,0.461
141,90.099,0.461
142,90.174,0.461
143,90.249,0.461
144,90.323,0.461
145,90.395,0.461
146,90.467,0.461
147,90.538,0.461
148,90.608,0.461
149,90.677,0.461
150,90.745,0.462
151,90.813,0.462
152,90.879,0.462
153,90.945,0.462
154,91.01,0.462
155,91.074,0.462
156,91.137,0.462
157,91.2,0.462
158,91.261,0.462
159,91.322,0.462
160,91.383,0.462
161,91.442,0.462
162,91.501,0.462
163,91.559,0.462
164,91.617,0.462
165,91.673,0.462
166,91.729,0.462
167,91.785,0.462
168,91.84,0.462
169,91.894,0.462
170,91.948,0.462
171,92.001,0.462
172,92.053,0.462
173,92.105,0.462
174,92.156,0.462
175,92.207,0.462
176,92.257,0.462
177,92.307,0.462
178,92.356,0.462
179,92.404,0.462
180,92.452,0.462
181,92.5,0.462
182,92.547,0.462
183,92.593,0.462
184,92.639,0.462
185,92.685,0.462
186,92.73,0.462
187,92.774,0.462
188,92.818,0.462
189,92.862,0.462
190,92.905,0.462
191,92.948,0.462
192,92.99,0.462
193,93.032,0.462
194,93.074,0.462
195,93.115,0.462
196,93.155,0.462
197,93.196,0.462
198,93.236,0.462
199,93.275,0.462
200,93.314,0.462
201,93.353,0.462
202,93.391,0.462
203,93.429,0.462
204,93.467,0.462
205,93.504,0.462
206,93.541,0.463
207,93.577,0.463
208,93.614,0.463
209,93.649,0.463
210,93.685,0.463
211,93.72,0.463
212,93.755,0.463
213,93.79,0.463
214,93.824,0.463
215,93.858,0.463
216,93.891,0.463
217,93.925,0.463
218,93.958,0.463
219,93.99,0.463
220,94.023,0.463
221,94.055,0.463
222,94.087,0.463
223,94.118,0.463
224,94.149,0.463
225,94.18,0.463
226,94.211,0.463
227,94.242,0.463
228,94.272,0.463
229,94.302,0.463
230,94.331,0.463
231,94.361,0.463
232,94.39,0.463
233,94.419,0.463
234,94.448,0.463
235,94.476,0.463
236,94.504,0.463
237,94.532,0.463
238,94.56,0.463
239,94.588,0.463
240,94.615,0.463
241,94.642,0.463
242,94.669,0.463
243,94.695,0.463
244,94.722,0.463
245,94.748,0.463
246,94.774,0.463
247,94.8,0.463
248,94.825,0.463
249,94.851,0.463
250,94.876,0.463
251,94.901,0.463
252,94.925,0.463
253,94.95,0.463
254,94.974,0.463
255,94.998,0.463
256,95.022,0.463
257,95.046,0.464
258,95.07,0.464
259,95.093,0.464
260,95.116,0.464
261,95.14,0.464
262,95.162,0.464
263,95.185,0.464
264,95.208,0.464
265,95.23,0.464
266,95.252,0.464
267,95.274,0.464
268,95.296,0.464
269,95.318,0.464
270,95.339,0.464
271,95.361,0.464
272,95.382,0.464
273,95.403,0.464
274,95.424,0.464
275,95.445,0.464
276,95.465,0.464
277,95.486,0.464
278,95.506,0.464
279,95.526,0.464
280,95.546,0.464
281,95.566,0.464
282,95.586,0.464
283,95.606,0.464
284,95.625,0.464
285,95.644,0.464
286,95.663,0.464
287,95.683,0.464
288,95.701,0.464
289,95.72,0.464
290,95.739,0.464
291,95.757,0.464
292,95.776,0.464
293,95.794,0.464
294,95.812,0.464
295,95.83,0.464
296,95.848,0.464
297,95.866,0.464
298,95.883,0.464
299,95.901,0.464
300,95.918,0.464
301,95.936,0.464
302,95.953,0.464
303,95.97,0.464
304,95.987,0.465
305,96.004,0.465
306,96.02,0.465
307,96.037,0.465
308,96.053,0.465
309,96.07,0.465
310,96.086,0.465
311,96.102,0.465
312,96.118,0.465
313,96.134,0.465
314,96.15,0.465
315,96.166,0.465
316,96.182,0.465
317,96.197,0.465
318,96.213,0.465
319,96.228,0.465
320,96.243,0.465
321,96.258,0.465
322,96.273,0.465
323,96.288,0.465
324,96.303,0.465
325,96.318,0.465
326,96.333,0.465
327,96.347,0.465
328,96.362,0.465
329,96.376,0.465
330,96.39,0.465
331,96.405,0.465
332,96.419,0.465
333,96.433,0.465
334,96.447,0.465
335,96.461,0.465
336,96.474,0.465
337,96.488,0.465
338,96.502,0.465
339,96.515,0.465
340,96.529,0.465
341,96.542,0.465
342,96.555,0.465
343,96.569,0.465
344,96.582,0.465
345,96.595,0.465
346,96.608,0.465
347,96.621,0.466
348,96.633,0.466
349,96.646,0.466
350,96.659,0.466
351,96.671,0.466
352,96.684,0.466
353,96.696,0.466
354,96.709,0.466
355,96.721,0.466
356,96.733,0.466
357,96.745,0.466
358,96.758,0.466
359,96.77,0.466
360,96.781,0.466
361,96.793,0.466
362,96.805,0.466
363,96.817,0.466
364,96.829,0.466
365,96.84,0.466
366,96.852,0.466
367,96.863,0.466
368,96.875,0.466
369,96.886,0.466
370,96.897,0.466
371,96.908,0.466
372,96.92,0.466
373,96.931,0.466
374,96.942,0.466
375,96.953,0.466
376,96.964,0.466
377,96.974,0.466
378,96.985,0.466
379,96.996,0.466
380,97.007,0.466
381,97.017,0.466
382,97.028,0.466
383,97.038,0.466
384,97.049,0.466
385,97.059,0.466
386,97.069,0.466
387,97.08,0.467
388,97.09,0.467
389,97.1,0.467
390,97.11,0.467
391,97.12,0.467
392,97.13,0.467
393,97.14,0.467
394,97.15,0.467
395,97.16,0.467
396,97.169,0.467
397,97.179,0.467
398,97.189,0.467
399,97.198,0.467
400,97.208,0.467
401,97.218,0.467
402,97.227,0.467
403,97.236,0.467
404,97.246,0.467
405,97.255,0.467
406,97.264,0.467
407,97.274,0.467
408,97.283,0.467
409,97.292,0.467
410,97.301,0.467
411,97.31,0.467
412,97.319,0.467
413,97.328,0.467
414,97.337,0.467
415,97.346,0.467
416,97.354,0.467
417,97.363,0.467
418,97.372,0.467
419,97.38,0.467
420,97.389,0.467
421,97.398,0.467
422,97.406,0.467
423,97.415,0.467
424,97.423,0.467
425,97.432,0.468
426,97.44,0.468
427,97.448,0.468
428,97.456,0.468
429,97.465,0.468
430,97.473,0.468
431,97.481,0.468
432,97.489,0.468
433,97.497,0.468
434,97.505,0.468
435,97.513,0.468
436,97.521,0.468
437,97.529,0.468
438,97.537,0.468
439,97.545,0.468
440,97.553,0.468
441,97.56,0.468
442,97.568,0.468
443,97.576,0.468
444,97.583,0.468
445,97.591,0.468
446,97.599,0.468
447,97.606,0.468
448,97.614,0.468
449,97.621,0.468
450,97.628,0.468
451,97.636,0.468
452,97.643,0.468
453,97.651,0.468
454,97.658,0.468
455,97.665,0.468
456,97.672,0.468
457,97.679,0.468
458,97.687,0.468
459,97.694,0.468
460,97.701,0.468
461,97.708,0.469
462,97.715,0.469
463,97.722,0.469
464,97.729,0.469
465,97.736,0.469
466,97.743,0.469
467,97.749,0.469
468,97.756,0.469
469,97.763,0.469
470,97.77,0.469
471,97.776,0.469
472,97.783,0.469
473,97.79,0.469
474,97.796,0.469
475,97.803,0.469
476,97.81,0.469
477,97.816,0.469
478,97.823,0.469
479,97.829,0.469
480,97.835,0.469
481,97.842,0.469
482,97.848,0.469
483,97.855,0.469
484,97.861,0.469
485,97.867,0.469
486,97.874,0.469
487,97.88,0.469
488,97.886,0.469
489,97.892,0.469
490,97.898,0.469
491,97.904,0.469
492,97.911,0.469
493,97.917,0.469
494,97.923,0.469
495,97.929,0.469
496,97.935,0.47
497,97.941,0.47
498,97.947,0.47
499,97.952,0.47
500,97.958,0.47
501,97.964,0.47
502,97.97,0.47
503,97.976,0.47
504,97.982,0.47
505,97.987,0.47
506,97.993,0.47
507,97.999,0.47
508,98.005,0.47
509,98.01,0.47
510,98.016,0.47
511,98.021,0.47
512,98.027,0.47
513,98.033,0.47
514,98.038,0.47
515,98.044,0.47
516,98.049,0.47
517,98.055,0.47
518,98.06,0.47
519,98.065,0.47
520,98.071,0.47
521,98.076,0.47
522,98.081,0.47
523,98.087,0.47
524,98.092,0.47
525,98.097,0.47
526,98.103,0.47
527,98.108,0.47
528,98.113,0.471
529,98.118,0.471
530,98.123,0.471
531,98.129,0.471
532,98.134,0.471
533,98.139,0.471
534,98.144,0.471
535,98.149,0.471
536,98.154,0.471
537,98.159,0.471
538,98.164,0.471
539,98.169,0.471
540,98.174,0.471
541,98.179,0.471
542,98.184,0.471
543,98.189,0.471
544,98.193,0.471
545,98.198,0.471
546,98.203,0.471
547,98.208,0.471
548,98.213,0.471
549,98.217,0.471
550,98.222,0.471
551,98.227,0.471
552,98.232,0.471
553,98.236,0.471
554,98.241,0.471
555,98.246,0.471
556,98.25,0.471
557,98.255,0.471
558,98.259,0.471
559,98.264,0.471
560,98.269,0.472
561,98.273,0.472
562,98.278,0.472
563,98.282,0.472
564,98.287,0.472
565,98.291,0.472
566,98.295,0.472
567,98.3,0.472
568,98.304,0.472
569,98.309,0.472
570,98.313,0.472
571,98.317,0.472
572,98.322,0.472
573,98.326,0.472
574,98.33,0.472
575,98.335,0.472
576,98.339,0.472
577,98.343,0.472
578,98.347,0.472
579,98.352,0.472
580,98.356,0.472
581,98.36,0.472
582,98.364,0.472
583,98.368,0.472
584,98.372,0.472
585,98.376,0.472
586,98.381,0.472
587,98.385,0.472
588,98.389,0.472
589,98.393,0.472
590,98.397,0.473
591,98.401,0.473
592,98.405,0.473
593,98.409,0.473
594,98.413,0.473
595,98.417,0.473
596,98.421,0.473
597,98.425,0.473
598,98.429,0.473
599,98.432,0.473
600,98.436,0.473
601,98.44,0.473
602,98.444,0.473
603,98.448,0.473
604,98.452,0.473
605,98.455,0.473
606,98.459,0.473
607,98.463,0.473
608,98.467,0.473
609,98.471,0.473
610,98.474,0.473
611,98.478,0.473
612,98.482,0.473
613,98.485,0.473
614,98.489,0.473
615,98.493,0.473
616,98.496,0.473
617,98.5,0.473
618,98.504,0.473
619,98.507,0.473
620,98.511,0.474
621,98.514,0.474
622,98.518,0.474
623,98.521,0.474
624,98.525,0.474
625,98.528,0.474
626,98.532,0.474
627,98.535,0.474
628,98.539,0.474
629,98.542,0.474
630,98.546,0.474
631,98.549,0.474
632,98.553,0.474
633,98.556,0.474
634,98.56,0.474
635,98.563,0.474
636,98.566,0.474
637,98.57,0.474
638,98.573,0.474
639,98.576,0.474
640,98.58,0.474
641,98.583,0.474
642,98.586,0.474
643,98.59,0.474
644,98.593,0.474
645,98.596,0.474
646,98.599,0.474
647,98.603,0.474
648,98.606,0.474
649,98.609,0.475
650,98.612,0.475
651,98.615,0.475
652,98.619,0.475
653,98.622,0.475
654,98.625,0.475
655,98.628,0.475
656,98.631,0.475
657,98.634,0.475
658,98.638,0.475
659,98.641,0.475
660,98.644,0.475
661,98.647,0.475
662,98.65,0.475
663,98.653,0.475
664,98.656,0.475
665,98.659,0.475
666,98.662,0.475
667,98.665,0.475
668,98.668,0.475
669,98.671,0.475
670,98.674,0.475
671,98.677,0.475
672,98.68,0.475
673,98.683,0.475
674,98.686,0.475
675,98.689,0.475
676,98.692,0.475
677,98.694,0.476
678,98.697,0.476
679,98.7,0.476
680,98.703,0.476
681,98.706,0.476
682,98.709,0.476
683,98.712,0.476
684,98.715,0.476
685,98.717,0.476
686,98.72,0.476
687,98.723,0.476
688,98.726,0.476
689,98.729,0.476
690,98.731,0.476
691,98.734,0.476
692,98.737,0.476
693,98.74,0.476
694,98.742,0.476
695,98.745,0.476
696,98.748,0.476
697,98.75,0.476
698,98.753,0.476
699,98.756,0.476
700,98.758,0.476
701,98.761,0.476
702,98.764,0.476
703,98.766,0.476
704,98.769,0.477
705,98.772,0.477
706,98.774,0.477
707,98.777,0.477
708,98.779,0.477
709,98.782,0.477
710,98.785,0.477
711,98.787,0.477
712,98.79,0.477
713,98.792,0.477
714,98.795,0.477
715,98.797,0.477
716,98.8,0.477
717,98.802,0.477
718,98.805,0.477
719,98.807,0.477
720,98.81,0.477
721,98.812,0.477
722,98.815,0.477
723,98.817,0.477
724,98.82,0.477
725,98.822,0.477
726,98.825,0.477
727,98.827,0.477
728,98.83,0.477
729,98.832,0.477
730,98.834,0.477
731,98.837,0.478
732,98.839,0.478
733,98.842,0.478
734,98.844,0.478
735,98.846,0.478
736,98.849,0.478
737,98.851,0.478
738,98.853,0.478
739,98.856,0.478
740,98.858,0.478
741,98.86,0.478
742,98.863,0.478
743,98.865,0.478
744,98.867,0.478
745,98.869,0.478
746,98.872,0.478
747,98.874,0.478
748,98.876,0.478
749,98.879,0.478
750,98.881,0.478
751,98.883,0.478
752,98.885,0.478
753,98.887,0.478
754,98.89,0.478
755,98.892,0.478
756,98.894,0.478
757,98.896,0.479
758,98.899,0.479
759,98.901,0.479
760,98.903,0.479
761,98.905,0.479
762,98.907,0.479
763,98.909,0.479
764,98.911,0.479
765,98.914,0.479
766,98.916,0.479
767,98.918,0.479
768,98.92,0.479
769,98.922,0.479
770,98.924,0.479
771,98.926,0.479
772,98.928,0.479
773,98.93,0.479
774,98.932,0.479
775,98.935,0.479
776,98.937,0.479
777,98.939,0.479
778,98.941,0.479
779,98.943,0.479
780,98.945,0.479
781,98.947,0.479
782,98.949,0.479
783,98.951,0.48
784,98.953,0.48
785,98.955,0.48
786,98.957,0.48
787,98.959,0.48
788,98.961,0.48
789,98.963,0.48
790,98.965,0.48
791,98.967,0.48
792,98.969,0.48
793,98.971,0.48
794,98.972,0.48
795,98.974,0.48
796,98.976,0.48
797,98.978,0.48
798,98.98,0.48
799,98.982,0.48
800,98.984,0.48
801,98.986,0.48
802,98.988,0.48
803,98.99,0.48
804,98.992,0.48
805,98.993,0.48
806,98.995,0.48
807,98.997,0.48
808,98.999,0.48
