0,0.0,0.0
1,3.434,0.0
2,5.229,0.0
3,6.649,0.0
4,7.841,0.02
5,8.902,0.112
6,9.982,0.207
7,11.275,0.28
8,12.909,0.331
9,14.898,0.367
10,17.17,0.392
11,19.627,0.41
12,22.175,0.422
13,24.74,0.43
14,27.266,0.437
15,29.716,0.441
16,32.066,0.444
17,34.303,0.446
18,36.42,0.447
19,38.417,0.449
20,40.297,0.449
21,42.063,0.45
22,43.723,0.45
23,45.283,0.45
24,46.749,0.451
25,48.128,0.451
26,49.428,0.451
27,50.652,0.451
28,51.808,0.451
29,52.901,0.451
30,53.935,0.451
31,54.915,0.451
32,55.844,0.451
33,56.726,0.451
34,57.565,0.451
35,58.364,0.451
36,59.125,0.451
37,59.851,0.451
38,60.545,0.451
39,61.208,0.451
40,61.842,0.451
41,62.449,0.451
42,63.031,0.451
43,63.589,0.451
44,64.125,0.451
45,64.64,0.451
46,65.135,0.451
47,65.611,0.451
48,66.069,0.451
49,66.511,0.451
50,66.937,0.451
51,67.347,0.451
52,67.743,0.451
53,68.126,0.451
54,68.496,0.451
55,68.853,0.451
56,69.199,0.451
57,69.534,0.451
58,69.857,0.451
59,70.171,0.451
60,70.475,0.451
61,70.77,0.451
62,71.056,0.451
63,71.333,0.451
64,71.602,0.451
65,71.863,0.451
66,72.117,0.451
67,72.364,0.451
68,72.603,0.451
69,72.837,0.452
70,73.063,0.452
71,73.284,0.452
72,73.499,0.452
73,73.708,0.452
74,73.911,0.452
75,74.11,0.452
76,74.303,0.452
77,74.491,0.452
78,74.675,0.452
79,74.854,0.452
80,75.029,0.452
81,75.199,0.452
82,75.366,0.452
83,75.528,0.452
84,75.687,0.452
85,75.842,0.452
86,75.993,0.452
87,76.141,0.452
88,76.285,0.452
89,76.427,0.452
90,76.565,0.452
91,76.7,0.452
92,76.832,0.452
93,76.961,0.452
94,77.087,0.452
95,77.211,0.452
96,77.332,0.452
97,77.451,0.452
98,77.567,0.452
99,77.68,0.452
100,77.791,0.452
101,77.9,0.452
102,78.007,0.452
103,78.112,0.452
104,78.214,0.452
105,78.315,0.452
106,78.413,0.452
107,78.51,0.452
108,78.605,0.452
109,78.698,0.452
110,78.789,0.452
111,78.878,0.452
112,78.966,0.452
113,79.052,0.452
